"","gene","WFe_pH 5.5","LFe_pH 5.5","LFe_pH 7.5","WFe_pH 7.5","cluster","membership"
"709","AT1G11925",-1.11121441669473,0.0727825271794263,-0.26204420054799,1.3004760900633,2,0.302867320060996
"710","AT1G12420",-1.00958566002749,-0.424172278890101,0.0951942586996201,1.33856368021797,2,0.435277483013983
"711","AT1G12940",-0.854283068937313,-0.826233793029621,1.1364591194578,0.544057742509135,2,0.286788434498975
"712","AT1G13500",-1.10244189159856,-0.419151867071052,0.285765404183791,1.23582835448582,2,0.554694588832436
"713","AT1G13510",-1.33904728211498,0.128770220549385,0.126606753528558,1.08367030803704,2,0.413787060093532
"714","AT1G13590",-1.44747563092586,0.281122965651842,0.852986364106376,0.31336630116764,2,0.267331528921011
"715","AT1G14182",-1.47687430843243,0.263472818851167,0.688103334920949,0.525298154660311,2,0.336385469172275
"716","AT1G14185",-1.19234137153805,-0.188916560650216,0.148090557677561,1.2331673745107,2,0.489573870262848
"717","AT1G14200",-1.39662716432832,0.221461990257761,0.193958046668982,0.981207127401578,2,0.396868572700053
"718","AT1G14260",-0.55739525553627,-1.03763019021157,0.38485000879886,1.21017543694898,2,0.31626145074791
"719","AT1G14540",-1.06045612287554,-0.604830540608266,1.08065844500598,0.584628218477827,2,0.361742801886483
"720","AT1G14860",-1.21037836094147,0.0939716252736362,-0.113723546824887,1.23013028249272,2,0.345928838575124
"721","AT1G16120",-1.46512843649148,0.44129149272613,0.25255440409167,0.77128253967368,2,0.317078386087899
"722","AT1G16130",-1.35666817867714,-0.0587252767115026,0.429907708777529,0.985485746611115,2,0.588585566354571
"723","AT1G16140",-1.47543799241536,0.309329372193738,0.428954646000252,0.737153974221369,2,0.367983497092245
"724","AT1G16150",-1.34253401593027,0.0240038745281194,0.254440810567878,1.06408933083428,2,0.491702708028171
"725","AT1G16510",-1.04737817382183,-0.570087422547173,1.17608944637296,0.441376149996043,2,0.287384344076154
"726","AT1G17232",-0.918416856024793,-0.766066806353712,1.11693213167556,0.567551530702949,2,0.31044868581992
"727","AT1G18270",-0.929178487115908,0.0409264946279559,-0.488734271973897,1.37698626446185,2,0.242911370518797
"728","AT1G18280",-1.03625430041087,0.462672383881106,-0.592871813082406,1.16645372961217,2,0.201642481635704
"729","AT1G18470",-1.32956895333284,0.000113693979750717,1.08217268120807,0.247282578145019,2,0.250382890915946
"730","AT1G18910",-1.17578843285978,-0.472207736648281,0.688728488676377,0.959267680831685,2,0.712417635532223
"731","AT1G19660",-1.22871468354264,0.0866272024722871,-0.0733839307475447,1.21547141181789,2,0.359858572841179
"732","AT1G19715",-0.399878940972218,-1.00268071501729,0.048922018968667,1.35363763702084,2,0.257389503631722
"733","AT1G20520",-1.09866787336986,0.416920423251297,-0.491807628109303,1.17355507822787,2,0.22237833103723
"734","AT1G20640",-1.14454132448526,-0.504594302963292,1.01897150080666,0.630164126641891,2,0.421821207583325
"735","AT1G21210",-1.41810069314696,0.430069434804113,0.0965688895872827,0.89146236875556,2,0.312134116591588
"736","AT1G21670",-1.00444136197601,-0.229116028720133,-0.150610214418275,1.38416760511442,2,0.344834030581374
"737","AT1G21860",-1.11886925887219,-0.145390078688659,-0.0489787918426999,1.31323812940355,2,0.389015707043565
"738","AT1G22160",-0.689777260906581,-1.02198378082358,0.770167190288068,0.941593851442089,2,0.344548533549852
"739","AT1G22220",0.0919059006572809,-1.43884361078599,0.589320855559579,0.757616854569132,2,0.188768174513996
"740","AT1G22410",-1.09991063640095,-0.593984139383802,0.883958726540933,0.809936049243816,2,0.522825797328556
"741","AT1G22540",-1.01892827677972,-0.173914636438989,-0.184636082309186,1.37747899552789,2,0.334094942174101
"742","AT1G22930",-1.25416422717325,-0.270350869936987,0.452492026147665,1.07202307096257,2,0.703644185162955
"743","AT1G22985",-1.47051517534285,0.21898587890233,0.56889851593007,0.682630780510455,2,0.394182861840702
"744","AT1G23040",-1.22572746209122,0.120796009509311,-0.108050645689958,1.21298209827187,2,0.344022822856065
"745","AT1G23440",-1.21531872775935,0.022537228655137,-0.0404485594495022,1.23323005855372,2,0.380156361369027
"746","AT1G25390",-1.31308598632276,-0.231457479984067,0.650975880325186,0.893567585981642,2,0.70354684552659
"747","AT1G25480",-1.46704574513385,0.234603425150283,0.487223139562787,0.745219180420777,2,0.40043054209623
"748","AT1G26200",-0.76397494526606,-0.909111285171628,0.52811955342499,1.1449666770127,2,0.398135844864083
"749","AT1G26700",-0.872616024311013,-0.833536695575891,0.642981977039807,1.0631707428471,2,0.453153612625323
"750","AT1G27030",-1.11499423502299,-0.569691791472567,0.76123933065694,0.923446695838614,2,0.617827043500911
"751","AT1G27450",-1.18007701779504,-0.275931036422876,0.242565787866905,1.21344226635101,2,0.550322564254157
"752","AT1G27610",-1.05272615107419,-0.61452927932459,0.584377759732763,1.08287767066601,2,0.607498001973831
"753","AT1G28680",-0.992790025723799,-0.72480164854204,0.775219658288656,0.942372015977183,2,0.509700954695768
"754","AT1G28815",-1.15432177461757,-0.460591981069998,1.08261414965693,0.532299606030639,2,0.363158309672351
"755","AT1G29100",-1.28691693389051,-0.184536422458654,0.398677999126277,1.07277535722288,2,0.64474548338587
"756","AT1G29240",-1.45270160484799,0.131899888464991,0.65943140090911,0.661370315473893,2,0.419123678514859
"757","AT1G29640",-1.4367238822088,0.113171357372971,0.81527070394851,0.508281820887321,2,0.35970035520626
"758","AT1G29740",-0.622101670268309,-1.07486356438723,0.754110147858684,0.942855086796857,2,0.322530911579695
"759","AT1G30560",-0.936015636541241,-0.0672121864961907,-0.397308837575577,1.40053666061301,2,0.267115058439839
"760","AT1G30700",-1.08561930028993,-0.530115193101211,1.15072993080855,0.465004562582586,2,0.307642885055266
"761","AT1G31350",-1.06698160607686,0.172283714463023,-0.398708503600433,1.29340639521427,2,0.260579225712406
"762","AT1G31720",-0.917553380577076,0.222946023280733,-0.618913474503691,1.31352083180003,2,0.210014321377711
"763","AT1G32180",-0.619781851165631,-0.596062601445684,-0.264270689754389,1.4801151423657,2,0.26077409041214
"764","AT1G32380",-1.26440676404141,-0.330082701138183,0.900012962532978,0.694476502646612,2,0.521206147596738
"765","AT1G32740",-0.743138735353135,-0.806139338315071,0.227943091877427,1.32133498179078,2,0.368941537552509
"766","AT1G33260",-1.10696811364365,-0.573912195395868,0.968047130609869,0.712833178429648,2,0.459632370563199
"767","AT1G33320",-0.313046649353102,-0.920579247082243,-0.187431796556059,1.4210576929914,2,0.22124950769452
"768","AT1G34050",-1.4392405158616,0.193744052684196,0.862976518493289,0.382519944684116,2,0.29855820732074
"769","AT1G34460",-1.26496050997797,-0.317542957502732,0.638145943447402,0.944357524033304,2,0.757917375646551
"770","AT1G34760",-1.38554399226178,0.334757854757495,0.0692520429718013,0.981534094532479,2,0.337754984799228
"771","AT1G44830",-0.795682046374729,-0.0617062746346344,-0.570186475569021,1.42757479657838,2,0.221805213513375
"772","AT1G45160",-1.33628261412145,0.0449925939246025,1.08073665766172,0.210553362535128,2,0.237251787713978
"773","AT1G46768",-1.18179386286036,0.135055656441163,-0.196801987219607,1.24354019363881,2,0.316233178090018
"774","AT1G47128",-1.08302312758387,-0.361994772680702,0.151552592943841,1.29346530732073,2,0.47978169110645
"775","AT1G47530",-1.44743668499033,0.299465669139558,0.294406691368888,0.853564324481886,2,0.37531262964311
"776","AT1G47960",-1.34256777612394,-0.176244806533499,0.840195226413661,0.678617356243776,2,0.510482864260233
"777","AT1G48260",-1.05820632128272,-0.64501731030447,0.934275838821658,0.768947792765528,2,0.466700031561184
"778","AT1G48320",-1.11489047308251,-0.544158441313582,1.03530246087873,0.623746453517357,2,0.405203038944801
"779","AT1G48325",-0.914883842779739,-0.802272571836784,0.708522886560157,1.00863352805637,2,0.471341151192612
"780","AT1G48690",-1.29690327575387,0.632008522405041,-0.258130562479636,0.923025315828463,2,0.226540242871907
"781","AT1G48698",-1.17721261245797,0.167850669814912,-0.229005219118387,1.23836716176145,2,0.303807135399338
"782","AT1G48700",-1.25364021390556,0.0685360118370848,-0.00805302893057886,1.19315723099905,2,0.384705615818597
"783","AT1G48850",-1.01847973619087,-0.671174766856788,1.05068799264352,0.638966510404135,2,0.374475441257148
"784","AT1G48980",-1.47366117257462,0.228881892958153,0.64686513817548,0.597914141440986,2,0.367357457651852
"785","AT1G49000",-1.32230386188212,0.0319326396639743,0.188040197804207,1.10233102441394,2,0.464943970064309
"786","AT1G49160",-1.34231827757311,-0.148175291647088,0.564359824473314,0.92613374474689,2,0.665552961883069
"787","AT1G49180",-1.27389241591294,-0.281212703769248,0.566671596632702,0.988433523049487,2,0.755028876355653
"788","AT1G49450",-0.910188857020207,-0.609396761964153,0.191628394753006,1.32795722423135,2,0.430037434020001
"789","AT1G49730",-1.4984509778292,0.55191338317473,0.44110068059492,0.505436914059547,2,0.265406587072292
"790","AT1G49820",-0.940319961286522,-0.381292469046947,-0.0798302393263683,1.40144266965984,2,0.359421196034117
"791","AT1G50950",-0.51947653127016,-1.14755334892452,0.724493992337951,0.942535887856726,2,0.294269635544551
"792","AT1G51680",-0.991301025520734,-0.727631740965638,0.786977078892095,0.931955687594276,2,0.504168318850146
"793","AT1G51690",-0.839932403765482,-0.818982408678063,0.477475734889077,1.18143907755447,2,0.438139740104029
"794","AT1G52120",-1.41056109992963,0.591334641048554,0.00645399898941662,0.812772459891659,2,0.259344790196577
"795","AT1G52330",-1.36574634584618,-0.126123081576692,0.800673606931393,0.691195820491477,2,0.512880849557422
"796","AT1G52760",-1.08954444847231,-0.591659628935543,0.998095218468374,0.683108858939479,2,0.430978010027584
"797","AT1G52880",-1.21636719397667,-0.31413893371334,1.11919025904667,0.411315868643337,2,0.310263463182841
"798","AT1G53130",-0.70107461278429,-0.68972938545045,-0.0345294638990689,1.42533346213381,2,0.315433804787363
"799","AT1G53310",-1.04080125412543,-0.413029964429382,0.139835379720947,1.31399583883386,2,0.462493753407659
"800","AT1G53610",-1.28476589799775,-0.29897153752401,0.737644762003076,0.846092673518683,2,0.678766345853455
"801","AT1G53635",-1.20270735671435,-0.317082421306886,0.373842258198171,1.14594751982307,2,0.64625657006113
"802","AT1G53640",-1.16366111011382,-0.25669553496305,0.175718911763547,1.24463773331333,2,0.506758239895042
"803","AT1G53790",-1.007066048168,-0.707599259320447,0.944173613216805,0.770491694271635,2,0.436891993297922
"804","AT1G55740",-0.874680780998203,-0.813342191632974,0.571342059539548,1.11668091309163,2,0.459812773796506
"805","AT1G56160",-1.04696630568019,-0.601494251619187,1.12701329960163,0.521447257697743,2,0.325177463895688
"806","AT1G57560",-1.18293056296689,0.565568004411719,-0.429641093142379,1.04700365169755,2,0.215597187035067
"807","AT1G58030",-1.18702761075684,-0.37753769585725,0.447246505871068,1.11731880074302,2,0.69245171438642
"808","AT1G58080",-1.05952625428638,-0.325010464185169,0.0545766812870811,1.32996003718447,2,0.430357659997131
"809","AT1G58120",-0.312915005607326,-0.846275827119642,-0.290473468943768,1.44966430167074,2,0.210789575979357
"810","AT1G59640",-0.832756721653442,-0.897801763882395,0.826215836742413,0.904342648793424,2,0.395692535581284
"811","AT1G59940",-0.649281715689734,-1.04612454003101,0.694641842018107,1.00076441370264,2,0.338664237879255
"812","AT1G60590",-1.41742722870505,0.225230771333244,0.934849578856791,0.257346878515019,2,0.252927536088178
"813","AT1G62035",-0.919569850588337,-0.700269294160992,0.390351474139653,1.22948767060968,2,0.478327504455288
"814","AT1G62180",-1.00325888829397,-0.645256863645699,1.15464635244916,0.493869399490504,2,0.300805286139198
"815","AT1G62440",-0.927402079174655,-0.71147736762952,0.438150844522226,1.20072860228195,2,0.490224299523393
"816","AT1G63410",-1.40475272113033,0.0470135242309652,0.452229291335264,0.905509905564105,2,0.519540877318953
"817","AT1G64400",-1.2120384822428,-0.355132391617485,0.486237637166458,1.08093323669383,2,0.726834363497029
"818","AT1G64563",-1.12530372944346,-0.506622759379184,0.546303399681766,1.08562308914088,2,0.682401822985373
"819","AT1G64590",-0.799166291344821,-0.812506391930926,0.35727074841826,1.25440193485749,2,0.407912941218599
"820","AT1G64660",-1.41507120024948,0.0782938598099827,0.447078095704767,0.889699244734731,2,0.498685833899724
"821","AT1G65150",-1.43670803945033,0.28379795089871,0.885265581905613,0.267644506646012,2,0.253156753869087
"822","AT1G65840",-1.45059638983131,0.741638392240888,0.137186698207965,0.571771299382462,2,0.222490113266686
"823","AT1G66500",-1.26394654883286,0.180429994695295,-0.0838934140352542,1.16740996817282,2,0.341373338986859
"824","AT1G66930",-1.23235075039277,0.663599282302514,-0.378650850756176,0.94740231884643,2,0.208142830604138
"825","AT1G67195",-0.703733131747794,-0.484188864517509,-0.290556239729963,1.47847823599527,2,0.269279065861282
"826","AT1G67210",-1.3773625246415,-0.0770760837122914,0.867283432878202,0.587155175475591,2,0.43103766940395
"827","AT1G67270",-0.760103812209137,-0.956084863625619,0.991308719046803,0.724879956787953,2,0.319449555043571
"828","AT1G68040",-0.653292552781344,-1.03993723729037,1.01723995471958,0.675989835352135,2,0.282104040067984
"829","AT1G68150",-1.45527593487358,0.246174777302579,0.391704240106526,0.817396917464474,2,0.401801251071108
"830","AT1G68568",-1.38079304608926,0.0300378361801565,0.375178942631711,0.975576267277396,2,0.522202557992035
"831","AT1G68840",-0.987343767041158,-0.628671049760774,0.405407698505412,1.21060711829652,2,0.527054358327323
"832","AT1G69790",-1.43702213438576,0.319163945329384,0.881650565666202,0.236207623390176,2,0.241869936090169
"833","AT1G70000",-1.39692905218192,0.646816850152402,-0.0426058602124224,0.792718062241938,2,0.242260601468848
"834","AT1G70100",-1.29185209128438,-0.116334301376603,1.10788153589073,0.300304856770253,2,0.268578054505795
"835","AT1G70610",-1.01440865390783,-0.699703974080771,0.778639540222681,0.935473087765917,2,0.525011555286607
"836","AT1G71010",-1.35516535203049,0.0112058946563556,0.311225113298487,1.03273434407565,2,0.516125792237408
"837","AT1G71100",-0.888407596116638,-0.61833052827833,0.164612145801309,1.34212597859366,2,0.414267041250922
"838","AT1G71380",-1.34244655558553,-0.169114483051296,0.871601826201985,0.639959212434835,2,0.478438931515866
"839","AT1G71520",-0.828105929309453,-0.727570806495696,0.241733789384982,1.31394294642017,2,0.405270289155668
"840","AT1G71697",-1.40325715926387,0.199301217317771,0.966939211844385,0.237016730101715,2,0.247053724147564
"841","AT1G72200",-1.08227870322428,0.189625319985746,-0.388628401563555,1.28128178480209,2,0.261867097205918
"842","AT1G73000",-1.15506678091315,-0.352572763274314,0.30380606084197,1.20383348334549,2,0.585719220034691
"843","AT1G73220",-1.17046906930517,-0.494235507082757,0.82484369261625,0.839860883771674,2,0.606074162408941
"844","AT1G74055",-1.35993685875953,-0.099593879698919,0.924107607383028,0.535423131075418,2,0.399249027319687
"845","AT1G74770",-1.33118006806279,-0.155829104401311,0.964952974256931,0.522056198207173,2,0.391909931202917
"846","AT1G75590",-0.803016458825233,-0.919582623255607,0.747592533628294,0.975006548452546,2,0.397843796057215
"847","AT1G75730",-1.05830032923147,-0.64836509776325,0.893765826792499,0.812899600202222,2,0.49366744456123
"848","AT1G76210",-1.276716887031,-0.308499714449424,0.888436479659345,0.696780121821082,2,0.526415180697852
"849","AT1G76350",-0.99703441030584,-0.681723415341065,1.0963435514962,0.582414274150701,2,0.339435876049853
"850","AT1G76550",-1.07710397047051,-0.588101666253862,1.06447407645253,0.600731560271838,2,0.376599205487681
"851","AT1G76560",-0.817362687154546,-0.144821278297723,-0.480169179319069,1.44235314477134,2,0.242197176019783
"852","AT1G76570",-1.04556117403389,-0.0421373959256759,-0.266546353480669,1.35424492344023,2,0.306303797000095
"853","AT1G76580",-1.35933770850811,-0.00351998914758332,0.347140012733494,1.0157176849222,2,0.534380759628636
"854","AT1G76950",-1.30962828278643,-0.251794325162899,0.745689179296304,0.815733428653028,2,0.645076206903171
"855","AT1G77280",-1.31673924407127,-0.225086413625431,0.886931556125274,0.654894101571431,2,0.492915063509497
"856","AT1G77660",-0.766769898568903,-0.959843177506704,0.85412394567961,0.872489130395997,2,0.359295943804857
"857","AT1G77855",-0.617949105603065,-0.406238835934322,-0.469901049908041,1.49408899144543,2,0.226387822728508
"858","AT1G78710",-1.2341511029543,-0.357534707050212,0.998707551313978,0.592978258690529,2,0.427978062630684
"859","AT1G78955",-0.863376597892457,-0.71357737583756,0.28747985050943,1.28947412322059,2,0.429518875193585
"860","AT1G79130",-0.539632295521969,-0.748219114133996,-0.168381046405134,1.4562324560611,2,0.261188122577815
"861","AT1G80180",-1.15965588879762,0.172499019355327,-0.260809716516296,1.24796658595859,2,0.294968650718189
"862","AT1G80190",-0.661572487146295,-0.438121104712004,-0.389756509692402,1.4894501015507,2,0.245339168636186
"863","AT1G80340",-1.18595748331784,-0.470493039557702,0.817572090012648,0.838878432862898,2,0.618533340650161
"864","AT1G80360",-0.818596108737225,-0.498366867359344,-0.120728090972066,1.43769106706863,2,0.324731957635291
"865","AT1G80760",-0.194055415730204,-1.04099221906733,-0.129472288801784,1.36451992359932,2,0.20885829919141
"866","AT2G00610",-1.29746502513812,-0.277096322267854,0.796778524947202,0.777782822458771,2,0.609140411429376
"867","AT2G01620",-1.25539446570536,0.700087704832337,-0.346717960066594,0.902024720939619,2,0.205753790603474
"868","AT2G03590",-0.220608891526915,-1.32295105951288,0.70162461262437,0.84193533841543,2,0.230207219356472
"869","AT2G03740",-0.828031379100615,-0.281225787811015,-0.345385405413914,1.45464257232554,2,0.273530365044737
"870","AT2G04430",-1.47536535450951,0.305294604968774,0.735964986551127,0.434105762989608,2,0.301011584609102
"871","AT2G07135",-0.828156910819236,-0.622164664665024,0.0635903361094165,1.38673123937484,2,0.369473958501651
"872","AT2G15025",-1.31953152918042,0.330007936997048,-0.0798479998890255,1.0693715920724,2,0.312333009026433
"873","AT2G15830",-1.10877435829901,-0.45945679242197,0.378009427149153,1.19022172357183,2,0.605767667097581
"874","AT2G15840",-1.48292240401532,0.353042129054246,0.702758280170873,0.427121994790197,2,0.291161517541336
"875","AT2G16660",-1.06478555919784,-0.550469350472396,1.16727380578793,0.447981103882304,2,0.294421536103627
"876","AT2G17710",-1.28103471703438,-0.279366437244732,0.602045354993172,0.958355799285936,2,0.752722945767851
"877","AT2G18160",-1.36919164860804,-0.0614525473279206,0.49377480490589,0.936869391030071,2,0.598898838282169
"878","AT2G19140",-0.723716397387866,-0.636472853022904,-0.0768992601894406,1.43708851060021,2,0.313248185945165
"879","AT2G19150",-0.852380244854036,-0.87784060790204,0.919935993610717,0.81028485914536,2,0.376684535170015
"880","AT2G19210",-0.958556552175161,-0.519164257756011,0.138940237902126,1.33878057202905,2,0.433959034355976
"881","AT2G19240",-1.47957361781373,0.691872577192511,0.4985829930703,0.289118047550916,2,0.212187415357649
"882","AT2G20030",-1.29274532873978,-0.022222687543903,0.175952479965721,1.13901553631797,2,0.476416551654277
"883","AT2G20825",-0.972948014403283,-0.700848713498908,1.12096305630796,0.552833671594235,2,0.318966533450997
"884","AT2G21940",-1.24557570123403,-0.245653445289277,1.11730891919157,0.373920227331745,2,0.296427918281123
"885","AT2G22250",-1.05058242141954,-0.573365646041469,0.459181779819998,1.16476628764102,2,0.590220084874574
"886","AT2G23445",-1.09426897014554,-0.49447787779509,0.409660039795005,1.17908680814563,2,0.60997049664186
"887","AT2G23760",-1.20448267407156,-0.395405027021384,1.03770005384453,0.56218764724841,2,0.397428572601101
"888","AT2G23770",-1.26957300769079,0.472642467399456,-0.252397362492349,1.04932790278369,2,0.25514315356844
"889","AT2G23790",-1.36701969911113,-0.101831071683881,0.879556845889815,0.589293924905199,2,0.435194421144023
"890","AT2G24000",-0.581426866973511,-0.513456394521765,-0.400957191250474,1.49584045274575,2,0.233241806314657
"891","AT2G24400",-0.706696577956147,-0.790290188830768,0.133864766188185,1.36312200059873,2,0.343550766813196
"892","AT2G25737",-1.30689012062555,-0.00176158549838573,0.187554782055364,1.12109692406858,2,0.475421690009159
"893","AT2G26670",-1.27034117275475,-0.283223009041286,0.55402976377897,0.999534418017064,2,0.753975287310616
"894","AT2G27550",-0.982577184043098,-0.478802928506071,0.123452904753518,1.33792720779565,2,0.437218729928236
"895","AT2G27820",-0.781842342955539,-0.417241409593209,-0.265250362956896,1.46433411550564,2,0.285913333844216
"896","AT2G27920",-1.02457544316696,0.0625317802235225,-0.38024785132703,1.34229151427046,2,0.270411417867019
"897","AT2G28160",-1.1728181046801,0.0526726428830646,-0.145037316623872,1.26518277842091,2,0.340531565652879
"898","AT2G28700",-0.903634925780614,-0.790633136383422,1.09519756258901,0.599070499575031,2,0.318742510238761
"899","AT2G28710",-1.00182722680636,-0.70954356710766,0.975048575690402,0.736322218223613,2,0.416552722417937
"900","AT2G29100",-1.09382057925954,-0.539964123511597,1.114691829394,0.519092873377132,2,0.337515804254194
"901","AT2G29990",-1.13633563321488,-0.462580019921788,1.1284680246873,0.47044762844937,2,0.323331513146376
"902","AT2G29995",-1.3840563888945,0.182920270557231,0.194634505743692,1.00650161259358,2,0.411843399352523
"903","AT2G30230",-0.700864143610822,-0.435784878260556,-0.346250661649791,1.48289968352117,2,0.258351264793774
"904","AT2G30300",-0.658783300690818,-0.571385778148252,-0.245980171852198,1.47614925069127,2,0.270251708906312
"905","AT2G30470",-1.18868540185678,-0.386024105899303,0.472587071159101,1.10212243659699,2,0.708636911320107
"906","AT2G30490",-1.18443093657131,-0.47288368755354,0.837559358723683,0.819755265401169,2,0.599062482144662
"907","AT2G31082",-1.10904063906638,0.169646597767039,-0.336534431958995,1.27592847325833,2,0.275943632878809
"908","AT2G31751",-0.852205996794784,-0.863427656959666,1.02595100436165,0.689682649392801,2,0.336366324936818
"909","AT2G31940",-1.35298592437601,-0.152788875542386,0.831645808768197,0.674128991150198,2,0.504001453414583
"910","AT2G31945",-0.93133656987622,0.228314887813209,-0.605924473464646,1.30894615552766,2,0.212474273003695
"911","AT2G32487",-1.43030192434689,0.217271879412775,0.313847642435058,0.899182402499057,2,0.414222501351632
"912","AT2G32560",-0.999267680609563,-0.710348054420618,0.987993383504323,0.721622351525857,2,0.407866539051365
"913","AT2G32720",-0.970668315434823,-0.748300389857086,0.758432774072967,0.960535931218942,2,0.498809600184317
"914","AT2G33240",-0.713711379611774,-1.00294225718904,0.783250054396941,0.933403582403877,2,0.351812975275548
"915","AT2G33480",-1.35781139116249,-0.0828859546291882,0.956646920317415,0.484050425474259,2,0.366844927836093
"916","AT2G34650",-1.21182533898901,-0.428299203101613,0.859016626531588,0.781107915559036,2,0.58119359826852
"917","AT2G34890",-1.21584206256352,0.288282827102405,-0.24630418818764,1.17386342364875,2,0.284674708341309
"918","AT2G35840",-0.962062075327293,-0.707461269848579,1.13499576029081,0.534527584885058,2,0.308203691993354
"919","AT2G35930",-1.19910781010167,-0.438532878556543,0.698620798565365,0.939019890092848,2,0.722689008992977
"920","AT2G36350",0.343798650724535,-1.46581436704292,0.333267770232379,0.788747946086007,2,0.16229048715878
"921","AT2G36530",-1.27923314257576,-0.159140779048455,1.10891571916546,0.329458202458747,2,0.280064676385648
"922","AT2G36880",-1.12480119284238,-0.559905699277795,0.875589182233494,0.809117709886686,2,0.541720633724135
"923","AT2G36950",-1.41632548974457,0.0492064831975965,0.852517545520849,0.514601461026129,2,0.372406697892772
"924","AT2G37040",-1.03310912683261,-0.670955830873869,0.97569555949963,0.728369398206853,2,0.428600642754077
"925","AT2G38152",-1.45563042851656,0.564523286241396,0.157962241851571,0.733144900423597,2,0.273856742412874
"926","AT2G38180",-1.31235559935321,-0.214460229080277,0.945268168274096,0.581547660159387,2,0.433624991803626
"927","AT2G38490",-1.1663829545432,-0.253406465984799,0.177243338808649,1.24254608171935,2,0.507837611922051
"928","AT2G38790",-1.00248278479533,-0.320603513149871,-0.0515357308295538,1.37462202877476,2,0.37924924580777
"929","AT2G39050",-0.653181607275212,-0.36541938881121,-0.470762883474558,1.48936387956098,2,0.230058598543141
"930","AT2G40095",-1.22007551806065,-0.189042991491655,0.213198394198374,1.19592011535393,2,0.528726107556737
"931","AT2G40530",-1.41508730891001,0.133689881248843,0.922359183194989,0.359038244466183,2,0.294405681911519
"932","AT2G40890",-1.06075059705602,-0.637910164242397,0.737181813529315,0.961478947769099,2,0.581409887352296
"933","AT2G40940",-1.39432261535509,0.106953353451278,0.315229446605939,0.972139815297872,2,0.469166456604785
"934","AT2G41120",-1.43923754753989,0.182152357477029,0.399103918170691,0.857981271892175,2,0.435954153901152
"935","AT2G41220",-1.48921447601054,0.574875236907745,0.32726468440768,0.587074554695114,2,0.26734589339051
"936","AT2G41230",-1.42972724927802,0.0528739563130914,0.739523819797253,0.637329473167676,2,0.433683076164372
"937","AT2G41660",-1.17662467578167,-0.0301278344069212,-0.0624018143524189,1.26915432454101,2,0.377577922273183
"938","AT2G41810",-0.867019748365321,-0.863959039621756,0.822432736147262,0.908546051839815,2,0.414228291176701
"939","AT2G42280",-1.00126014548577,-0.336711402716128,-0.0342281408793614,1.37219968908126,2,0.385265090632398
"940","AT2G42600",-0.524209434819153,-1.14859524962471,0.894693271351096,0.778111413092764,2,0.274741050485943
"941","AT2G42910",-1.08644215596899,-0.423510600507778,0.25482462646944,1.25512813000733,2,0.531883347579753
"942","AT2G43540",-1.47000880450748,0.363052910321841,0.770953259647107,0.336002634538531,2,0.265624592786153
"943","AT2G43870",-0.58461231679801,-0.82619869385618,0.005251842397715,1.40555916825648,2,0.293215078703094
"944","AT2G43880",-0.696979641376121,-0.844209697506138,0.216565303341442,1.32462403554082,2,0.350944308873665
"945","AT2G43890",-0.832534245628534,-0.81394142221162,0.44314243229766,1.20333323554249,2,0.432221737457845
"946","AT2G44160",-0.927983153928801,-0.796556528611239,0.769193516612461,0.955346165927579,2,0.465562323264592
"947","AT2G44280",-1.17627015912837,-0.485430141770693,0.838665046501141,0.82303525439792,2,0.595527706959727
"948","AT2G45290",-1.13744281907484,-0.54261009233207,0.824069819606486,0.85598309180042,2,0.589914205686449
"949","AT2G45360",-1.09530491402251,-0.567106838866962,0.611102990779955,1.05130876210952,2,0.651549410086876
"950","AT2G45400",-1.11700870010333,-0.347408515209193,0.203370259386308,1.26104695592621,2,0.515220606758259
"951","AT2G45590",-1.26927919088717,-0.281034924014041,1.0077648600221,0.542549254879102,2,0.399880920350343
"952","AT2G46700",-1.19030451937705,-0.380880842552817,1.10480516047936,0.466380201450502,2,0.334579259757481
"953","AT2G46710",-0.9566397319469,-0.49482438583732,0.0985896476991984,1.35287447008502,2,0.420226346746148
"954","AT2G47060",-0.937295571578228,-0.751313368351652,0.588076877744293,1.10053206218559,2,0.503523315445342
"955","AT2G47485",-1.07732796929444,-0.558065588362853,0.508932142375849,1.12646141528144,2,0.626275595400027
"956","AT3G01120",-0.640246903129823,-0.527913258151614,-0.318442055846216,1.48660221712765,2,0.254885493120965
"957","AT3G01170",-1.43462687691027,0.0774728302353227,0.764919745725968,0.592234300948981,2,0.405415760486849
"958","AT3G01860",-1.26022102585245,-0.302913168042619,0.55976501787278,1.00336917602229,2,0.761212886909588
"959","AT3G01970",-1.46197664598456,0.18038709277346,0.707311285483359,0.574278267727735,2,0.372537597432491
"960","AT3G01980",-0.901779656883623,-0.443722867567858,-0.0636979707752715,1.40920049522675,2,0.3565984716495
"961","AT3G01990",-0.75205193703866,-0.705460222930206,0.0674796969073166,1.39003246306155,2,0.346975587214144
"962","AT3G02360",-1.18174337410826,-0.475991933947785,0.790978996226231,0.866756311829813,2,0.641270132171933
"963","AT3G02780",-0.947924601989072,-0.707507843499597,0.488125800660531,1.16730664482814,2,0.510125755494739
"964","AT3G02790",-1.01887800557021,-0.503407507913804,0.236837550559738,1.28544796292427,2,0.49343445984196
"965","AT3G03776",-0.825094519012653,-0.836952331747587,0.486400470531968,1.17564638022827,2,0.430001780561297
